CAMMENU_0EV,0EV
COU_NOIMAGE_PLAY,Κάποια εικόνα δεν μεταφέρθηκε
COU_NOIMAGE_PLAY_2,Μη αναγνωρίσιμη μορφή.
COU_NOINK,Εξάντληση μελάνης
COU_NOINK_2,
COU_NOMS, Έλλειψη Memory Stick
COU_NOMS_2,
COU_NOPAPER,Εξάντληση χαρτιού
COU_NOPAPER_2,
COU_NOSOFTWAREFILE,Δεν υπάρχει αρχείο λογισμικού
COU_NOSOFTWAREFILE_2,
COU_NOSPACE_INTERNALMEMORY, Έλλειψη χώρου μνήμης στην
COU_NOSPACE_INTERNALMEMORY_2,εσωτερική μνήμη
COU_NOSPACE_MS, Έλλειψη χώρου μνήμης στο
COU_NOSPACE_MS_2,Memory Stick
COU_NOT_SELECTED_FAV,Δεν επιλέχτηκε Αγαπημένο
COU_NOT_SELECTED_FAV_2,
COU_NOT_SELECTED_IMAGES,Δεν επιλέχθηκε εικόνα
COU_NOT_SELECTED_IMAGES_2,
COU_NOT_SELECTED_SHARE,Δεν επιλέχτηκε Σήμανση Κοινής
COU_NOT_SELECTED_SHARE_2,Χρήσης
COU_PAPERERROR,Σφάλμα χαρτιού
COU_PAPERERROR_2,
COU_PASSLOCK_CODE_MISS,Λανθασμένος κωδικός επαναφοράς
COU_PASSLOCK_CODE_MISS_2,
COU_PASSLOCK_PASS_MISS,Λανθασμένος κωδικός
COU_PASSLOCK_PASS_MISS_2,πρόσβασης
COU_POWEROFFON,Ανενεργοποιήστε και
COU_POWEROFFON_2,ενεργοποιήστε ξανά
COU_PRINTERBUSY,Απασχολημένος εκτυπωτής
COU_PRINTERBUSY_2,
COU_PRINTERERROR,Σφάλμα εκτυπωτή
COU_PRINTERERROR_2,
COU_READONLYMEMORY,Μνήμη μόνο για ανάγνωση
COU_READONLYMEMORY_2,
COU_READONLY_FOLDER,Φάκελος μόνο για ανάγνωση
COU_READONLY_FOLDER_2,
COU_REDEYE_DETECTED,Δεν ανιχνεύτηκαν κόκκινα μάτια
COU_REDEYE_DETECTED_2,
COU_SCRNTOUCH_INVALID,Ανενεργή οθόνη αφής στην περιοχή
COU_SCRNTOUCH_INVALID_2,
COU_SELFTIMER_INVALID,Μη έγκυρος αυτόματος
COU_SELFTIMER_INVALID_2,χρονοδιακόπτης
COU_SMILESHUTTER_AUTOONLY,Το κλείστ. χαμ. διατίθεται μόνο όταν
COU_SMILESHUTTER_AUTOONLY_2,η λειτουρ. ΕΓΓ είναι στο Αυτόματα
COU_SYSTEMERROR,Σφάλμα συστήματος
COU_SYSTEMERROR_2,
COU_TARGET_DETECTED,Δεν είναι δυνατή η ανίχνευση
COU_TARGET_DETECTED_2,προσώπου για ρετουσάρισμα
COU_TARGET_NOIMAGE,Καμία ακίνητη εικόνα
COU_TARGET_NOIMAGE_2,
COU_ZOOM_INVALID,Απενεργοποιημένο ζουμ
COU_ZOOM_INVALID_2,
DUMMY,
GUIDE_BUTTON,Αγγίξτε κουμπί για χρήση
GUIDE_CENTER,Αγγίξτε σημείο για κεντράρισμα
GUIDE_CHANGEFOCUS,Αλλαγή θέσης εστίασης μ'άγγιγμα
GUIDE_CHOOSEFOCUS,Επιλ. θέσης εστίασης μ' άγγιγμα
GUIDE_DEMO_BACKLIGHT,Ανίχνευση πίσω φωτισμού
GUIDE_DEMO_BACKLIGHTPORTRAIT,Ανίχν. πίσω φωτισμ. και ανθρώπων
GUIDE_DEMO_LANDSCAPE,Ανίχνευση τοπίου
GUIDE_DEMO_MACRO,Ανίχνευση πολύ κοντινού θέματος
GUIDE_DEMO_PORTRAIT,Ανίχνευση ανθρώπων
GUIDE_DEMO_TRIPOD,Ανίχνευση ημίφωτος και τρίποδου
GUIDE_DEMO_TWILIGHT,Ανίχνευση ημίφωτος
GUIDE_DEMO_TWILIGHTPORTRAIT,Ανίχνευση ημίφωτος και ανθρώπων
GUIDE_EFFECTLEVEL,Επιλέξτε επίπεδο εφέ
GUIDE_EXIT_TOUCH, Έξοδος όταν αγγίξετε τη LCD
GUIDE_LIGHTBEAM_LEVEL,Επιλέξτε επίπεδο δέσμης φωτός
GUIDE_RANGE,Επιλέξτε εύρος εφέ
GUIDE_RESIZE,Το νέο μέγεθος ολοκληρώθηκε
GUIDE_RETOUCH_COMPLETE,Το νέο άγγιγμα ολοκληρώθηκε
GUIDE_RETRO_LIGHT,Επιλογή εύρους φωτεινότητας
GUIDE_ROTATEIMG,Αγγίξτε εικόνα για περιστροφή
GUIDE_SAVESIZE,Επιλέξτε μέγεθος για αποθήκευση
GUIDE_SELECTFACE,Επιλογή προσώπου μ' άγγιγμα
GUIDE_SELECTFAV,Επιλέξτε φάκελο Αγαπημένα
GUIDE_SMILEDEMO_START,Επιλ. εικονιδ. χαμόγελου για έναρξη
GUIDE_SMILESHUTTER_EXIT,Επιλ. εικονιδ. χαμόγελου για έξοδο
GUIDE_STARTIMG,Αγγίξτε εικ. έναρξης παρουσίασης
GUIDE_TOUCHFAV,Αγγίξτε φάκελο Αγαπημένα
GUIDE_TOUCHIMG,Αγγίξτε την εικόνα
GUIDE_ZOOMIN_TOUCH,Αγγίξτε το σημείο για ζουμ
GUIDE_ZOOMIN_TOUCHED,Ζουμ σε σημείο
HOME,HOME
HOME_CAM,Λήψη
HOME_CAM_GUIDE2,Λήψη φωτογραφιών
HOME_CAM_GUIDE2_2,ή ταινιών
HOME_COMMUNICATION,Επικοινωνία
HOME_ETC_BGMTOOL,Εργαλείο μουσικής
HOME_ETC_BGMTOOL_GUIDE2,Διαχείριση μουσικής
HOME_ETC_BGMTOOL_GUIDE2_2,της παρουσίασης
HOME_ETC_PRINT_GUIDE2,Εκτύπωση εικόνων
HOME_ETC_PRINT_GUIDE2_2,
HOME_MEMORY,Διαχείριση μνήμης
HOME_MEMORY_GUIDE2,Διαχείριση μέσων εγγραφής
HOME_MEMORY_GUIDE2_2,
HOME_MEMORY_INTERNALMEMORYTOOL,Εργαλείο εσωτερ. μνήμης
HOME_MEMORY_MEMORYSTICKTOOL,Εργαλείο Memory Stick
HOME_MEMORY_MEMORYTOOL,Εργαλείο μνήμης
HOME_NETWORK,Δίκτυο
HOME_NETWORK_GUIDE,Σύνδεση σε δίκτυο
HOME_NETWORK_GUIDE_2,
HOME_PLAY,Προβολή εικόνων
HOME_PLAY1,Προβολή εικόνων 1
HOME_PLAY2,Προβολή εικόνων 2
HOME_PLAY_INDEX_GUIDE2,Προβολή πολλαπλών
HOME_PLAY_INDEX_GUIDE2_2,εικόνων
HOME_PLAY_NORMAL_GUIDE2,Προβολή μεμονωμένης
HOME_PLAY_NORMAL_GUIDE2_2,εικόνας
HOME_PLAY_SLIDESHOW_GUIDE2,Αυτόματη αναπαραγωγή με
HOME_PLAY_SLIDESHOW_GUIDE2_2,μουσική και εφέ
HOME_PRINT,Εκτύπωση
HOME_SCENESELECTION,Επιλογή σκηνικού
HOME_SCRAPBOOK,Λεύκωμα
HOME_SCRAPBOOK_GUIDE,Δημιουργία Λευκώματος
HOME_SCRAPBOOK_GUIDE_2,αυτόματα
HOME_SETTINGS,Ρυθμίσεις
HOME_SET_CAM,Ρυθμίσεις λήψης
HOME_SET_CAM_GUIDE2,Προσαρμογή ρυθμίσεων
HOME_SET_CAM_GUIDE2_2,λήψης
HOME_SET_CLOCK,Ρυθμίσεις ρολογιού
HOME_SET_CLOCK_GUIDE2,Προσαρμογή ημερομηνίας
HOME_SET_CLOCK_GUIDE2_2,και ώρας
HOME_SET_LANGUAGE,Language Setting
HOME_SET_LANGUAGE_CHANGE_GUIDE,Change Language
HOME_SET_LANGUAGE_CHANGE_GUIDE_2,
HOME_SET_LANGUAGE_GUIDE2,Change Language
HOME_SET_LANGUAGE_GUIDE2_2,
HOME_SET_MAIN,Κύριες ρυθμίσεις
HOME_SET_MAIN_GUIDE2,Προσαρμογή κύριων
HOME_SET_MAIN_GUIDE2_2,ρυθμίσεων
HOME_SLIDESHOW,Παρουσίαση
HOME_VIEW_DATE,Προβ. ημ/νίας
HOME_VIEW_DATE_GUIDE2,Προβολή εικόνων κατά
HOME_VIEW_DATE_GUIDE2_2,ημερομηνία
HOME_VIEW_EVENT,Προβολή συμβάντος
HOME_VIEW_EVENT_GUIDE,Αυτόματη ταξινόμηση εικ-
HOME_VIEW_EVENT_GUIDE_2,όνων σε ομάδες για προβολή
HOME_VIEW_FAV,Αγαπημένα
HOME_VIEW_FAV_GUIDE2,Προβολή εικόνων
HOME_VIEW_FAV_GUIDE2_2,σε Αγαπημένα
HOME_VIEW_FOLDER,Προβ. φακέλου
HOME_VIEW_FOLDER_GUIDE2,Προβολή εικόνων
HOME_VIEW_FOLDER_GUIDE2_2,σε φάκελο DCF
KEY_FLASH_AUTO_GUIDE,Αυτόματο φλας
KEY_FLASH_AUTO_GUIDE_2,Χρήση φλας αυτόματα
KEY_FLASH_OFF,Σβηστό φλας
KEY_FLASH_OFF_GUIDE,Σβηστό φλας
KEY_FLASH_OFF_GUIDE_2,Δεν χρησιμοποιείται φλας
KEY_FLASH_ON,Αναμμένο φλας
KEY_FLASH_ON_GUIDE,Αναμμένο φλας
KEY_FLASH_ON_GUIDE_2,Χρησιμοποιείται πάντα φλας
KEY_FLASH_SYNCHRO_GUIDE,Διατήρηση θεμάτων και
KEY_FLASH_SYNCHRO_GUIDE_2,μακρινών φόντων φωτεινών
KEY_MACRO_AUTO_GUIDE,Αυτόματη εστίαση από
KEY_MACRO_AUTO_GUIDE_2,κοντινό σε άπειρο
KEY_MACRO_NEAR,Μάκρο ενέργ.
KEY_MACRO_NEAR_GUIDE,Εστίαση με προτεραιότητα σε
KEY_MACRO_NEAR_GUIDE_2,πολύ κοντινά θέματα
KEY_MAGNIFY_ON,Ενεργή κοντινή λήψη
KEY_MAGNIFY_ON_GUIDE,Ενεργή κοντινή λήψη
KEY_MAGNIFY_ON_GUIDE_2,Για πολύ κοντινές λήψεις
KEY_SELFTIMER_10_GUIDE,Λήψη 10 δευτερόλεπτα μετά
KEY_SELFTIMER_10_GUIDE_2,το πάτημα του κλείστρου
KEY_SELFTIMER_2_GUIDE,Λήψη 2 δευτερόλεπτα μετά
KEY_SELFTIMER_2_GUIDE_2,το πάτημα του κλείστρου
KEY_SELFTIMER_OFF_GUIDE,Χρονοδιακόπτης ανενεργός
KEY_SELFTIMER_OFF_GUIDE_2,
MSG_ACCESSING,Πρόσβαση…
MSG_AVI_MAKING,Δημιουργία νέου
MSG_CAPTURING,Γίνεται λήψη…
MSG_CLOSEEYE_DETECT,Ανίχνευση κλειστών ματιών
MSG_CONFIRM_UPDATE,Επιλέξτε ΟΚ για αναβάθμιση
MSG_CONFIRM_UPDATE_2,
MSG_CONNECTING,Γίνεται σύνδεση…
MSG_CONNECTING_MASSSTORAGE,Γίνεται σύνδεση σε Mass Storage…
MSG_CONNECTING_MASSSTORAGE_2,
MSG_CONNECTING_NETWORK,Σύνδεση σε δίκτυο…
MSG_CONNECTING_PICTBRIDGE,Γίνεται σύνδεση σε
MSG_CONNECTING_PICTBRIDGE_2,συσκευή PictBridge…
MSG_CONNECTING_PTPMTP,Γίνεται σύνδεση σε
MSG_CONNECTING_PTPMTP_2,PTP/MTP…
MSG_CONNECT_PC,Σύνδεση σε PC
MSG_CONNECT_PC_2,
MSG_CONNECT_PICTBRIDGE,Σύνδεση σε συσκευή PictBridge
MSG_CONNECT_PICTBRIDGE_2,
MSG_COPY,Θα αντιγραφούν όλα τα δεδομένα
MSG_COPYING,Γίνεται αντιγραφή…
MSG_COPYING_2,
MSG_COPY_2,στην εσωτερική μνήμη
MSG_CREATING_RECFOLDER,Δημιουργία φακέλου ΕΓΓ
MSG_CURRENTVERSION,Τρέχουσα έκδοση
MSG_ENTRY_OVER,Ο μέγιστος αριθμός εικόνων
MSG_ENTRY_OVER_2,έχει υπερβεί.
MSG_EXITTING_NETWORK,Κλείσιμο δικτύου…
MSG_FORMATTING_BGM,Γίνεται διαμόρφωση Μουσικής…
MSG_FORMATTING_BGM_2,
MSG_FORMATTING_INTERNALMEMORY,Γίνεται διαμόρφωση
MSG_FORMATTING_INTERNALMEMORY_2,εσωτερικής μνήμης…
MSG_FORMATTING_MS,Γίνεται διαμόρφωση
MSG_FORMATTING_MS_2,Memory Stick…
MSG_FORMAT_BGM,Θα διαγραφούν όλα τα αρχεία
MSG_FORMAT_BGM_2,μουσικής
MSG_FORMAT_INTERNALMEMORY,Θα διαγραφούν όλα τα δεδομένα
MSG_FORMAT_INTERNALMEMORY_2,στην εσωτερική μνήμη
MSG_FORMAT_MS,Θα διαγραφούν όλα τα δεδομένα
MSG_FORMAT_MS_2,στο Memory Stick
MSG_FORWARDING,Γίνεται μεταφορά δεδομένων. . .
MSG_HOUSING,Άλλαξε η λειτουργία
MSG_INITIALIZE_ALLSETTINGS,Αρχικοποίηση όλων των ρυθμίσεων
MSG_INITIALIZE_ALLSETTINGS_2,
MSG_NEWVERSION,Νέα έκδοση
MSG_NOTTURNOFF,Μην απενεργοποιείτε
MSG_PASSLOCK_PASS_CANCEL,Η ρύθμιση κωδικού
MSG_PASSLOCK_PASS_CANCEL_2,πρόσβασης ακυρώθηκε
MSG_PASSLOCK_PASS_RESET,Ο κωδικός πρόσβασης
MSG_PASSLOCK_PASS_RESET_2,επαναφέρθηκε
MSG_PASSLOCK_PASS_RESET_MODE,Λειτουργία επαναφοράς
MSG_PASSLOCK_PASS_RESET_MODE_2,κωδικού πρόσβασης
MSG_PASSLOCK_PASS_SET,Ο κωδικός πρόσβασης
MSG_PASSLOCK_PASS_SET_2,ρυθμίστηκε
MSG_PRINTING,Γίνεται εκτύπωση…
MSG_PROCESSING,Γίνεται επεξεργασία…
MSG_RECORDING,Γίνεται εγγραφή…
MSG_RECORD_MS,Εγγραφή στο Memory Stick
MSG_RECOVER,Ανάκτηση δεδομένων
MSG_RECOVERINGFILE,Ανάκτηση αρχείου
MSG_RECOVERINGFILE_2,διαχείρισης εικόνων…
MSG_RECOVER_2,
MSG_SEE_SOFTWAREUPDATE_INST,Βλ. "Οδηγίες αναβάθμισης
MSG_SEE_SOFTWAREUPDATE_INST_2,λογισμικού"
MSG_SMILEDEMO_GUIDE,Χαμόγελο θα συλληφθεί αυτόματα
MSG_SMILEDEMO_PROCESSING,Κλείστρο χαμόγελου σε επίδειξη
MSG_SMILESHUTTER_PROCESSING,Ανίχνευση χαμόγελου
MSG_SMILE_END1,Αριθμός φωτογραφιών
MSG_SOFTWAREUPDATE,Αναβάθμιση λογισμικού
MSG_SOFTWAREUPDATE_2,
MSG_STARTING_NETWORK, Έναρξη δικτύου…
MSG_START_BROWSER, Έναρξη περιήγησης Ιστού…
MSG_TOUCH_X_CENTER,Αγγίξτε το κέντρο του σημαδιού "×"
MSG_TVOUT, Έξοδος τηλεόρασης σε εξέλιξη…
MSG_USBMENU,Ενεργοποίηση σε [MENU]
PASSLOCK_PASS_CLEAR,Εισαγ. κωδ. επαναφοράς
PASSLOCK_PASS_INPUT,Εισαγ. κωδικού πρόσβασης
PASSLOCK_PASS_REINPUT,Νέα εισαγ. κωδ. πρόσβ.
PASSLOCK_PASS_SET,Ρύθμιση κωδ. πρόσβασης
PBMENU_ALBUM_GUIDE,Επιστροφή σε Άλμπουμ
PBMENU_ALBUM_GUIDE_2,
PBMENU_BACKGROUND,Φόντο
PBMENU_BLOG_GUIDE,Μείωση μεγέθους εικόνας και
PBMENU_BLOG_GUIDE_2,αποθήκευση ως νέα εικόνα
PBMENU_DATEALL, Όλες εικ. στο εύρος ημ/νίας
PBMENU_DATEALL_CLEAR,Αφ. όλων σε εύρος ημ/νίας
PBMENU_DATEALL_ENTRY,Πρ. όλων σε εύρος ημ/νίας
PBMENU_DATEALL_SET,Ορ. όλων σε εύρος ημ/νίας
PBMENU_DATELIST,Λίστα ημ/νίας
PBMENU_DATELIST_GUIDE,Επιλογή ημερομηνίας
PBMENU_DATELIST_GUIDE_2,για προβολή
PBMENU_DELETE,Διαγραφή
PBMENU_DELETE_ALL_GUIDE,Διαγραφή όλων των εικόνων
PBMENU_DELETE_ALL_GUIDE_2,σε αυτό το φάκελο
PBMENU_DELETE_DATEALL_GUIDE,Διαγραφή όλων των εικόνων
PBMENU_DELETE_DATEALL_GUIDE_2,σε αυτό το εύρος ημ/νίας
PBMENU_DELETE_EVENTALL_GUIDE,Διαγραφή όλων των εικόνων
PBMENU_DELETE_EVENTALL_GUIDE_2,στο συμβάν αυτό
PBMENU_DELETE_SELECT_GUIDE,Διαγραφή πολλαπλά
PBMENU_DELETE_SELECT_GUIDE_2,επιλεγμένων εικόνων
PBMENU_DELETE_SINGLE_GUIDE,Διαγραφή εικόνας
PBMENU_DELETE_SINGLE_GUIDE_2,
PBMENU_DPOF,DPOF
PBMENU_DPOF_ALL_CLEAR_GUIDE,Διαγρ. σημ. παραγγ. εκτύπ.
PBMENU_DPOF_ALL_CLEAR_GUIDE_2,για όλες εικ. σ'αυτό το φάκελ.
PBMENU_DPOF_ALL_SET_GUIDE,Προσθ. σημ. παραγγ. εκτύπ.
PBMENU_DPOF_ALL_SET_GUIDE_2,για όλες εικ. σ'αυτό το φάκελ.
PBMENU_DPOF_DATEALL_CLEAR_GUIDE,Διαγρ. σημ. παραγγ. εκτ. σε
PBMENU_DPOF_DATEALL_CLEAR_GUIDE_2,όλες εικόνες εύρους ημ/νίας
PBMENU_DPOF_DATEALL_SET_GUIDE,Προσθ. σημ. παραγγ. εκτ. για
PBMENU_DPOF_DATEALL_SET_GUIDE_2,όλες εικόνες εύρους ημ/νίας
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE,Διαγρ. σημ. παραγγ. εκτ. σε
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE_2,όλες τις εικ. στο συμβάν αυτό
PBMENU_DPOF_EVENTALL_SET_GUIDE,Προσθ. σημ. παραγγ. εκτ. σε
PBMENU_DPOF_EVENTALL_SET_GUIDE_2,όλες τις εικ. στο συμβάν αυτό
PBMENU_DPOF_FAVALL_CLEAR_GUIDE,Διαγρ. σημ. παραγγελ. εκτ. σε
PBMENU_DPOF_FAVALL_CLEAR_GUIDE_2,όλες εικόνες ομάδας
PBMENU_DPOF_FAVALL_SET_GUIDE,Προσθ. σημ. παραγγ. εκτ. σε
PBMENU_DPOF_FAVALL_SET_GUIDE_2,όλες εικόνες ομάδας
PBMENU_DPOF_SELECT_GUIDE,Ναι/Όχι σημ. παραγγ. εκτύπ.
PBMENU_DPOF_SELECT_GUIDE_2,σε πολλαπλά επιλεγμ. εικόνες
PBMENU_DPOF_SINGLE_GUIDE,Ναι/Όχι σημ. παραγγ. εκτύπ.
PBMENU_DPOF_SINGLE_GUIDE_2,στην επιλεγμένη εικόνα
PBMENU_EDIT,Ρετουσάρισμα
PBMENU_EDIT_BLOG_EMAIL,Blog / E-mail
PBMENU_EDIT_BW,Μερικό χρώμα
PBMENU_EDIT_BW_GUIDE,Περιβάλλει επιλεγμένο σημείο
PBMENU_EDIT_BW_GUIDE_2,σε μονοχρωμία
PBMENU_EDIT_CROSS,Διασταυρούμενο φίλτρο
PBMENU_EDIT_CROSS_GUIDE,Προσθέτει εφέ αστεριού στα
PBMENU_EDIT_CROSS_GUIDE_2,φωτεινά σημεία της εικόνας
PBMENU_EDIT_FISHEYE,Φακός μάτι ψαριού
PBMENU_EDIT_FISHEYE_GUIDE,Εφαρμόζει εφέ μάτι ψαριού
PBMENU_EDIT_FISHEYE_GUIDE_2,γύρω από επιλεγμένο σημείο
PBMENU_EDIT_HDTV,HDTV
PBMENU_EDIT_RADIATION,Ακτινωτό θόλωμα
PBMENU_EDIT_RADIATION_GUIDE,Εφαρμόζει ακτινωτό θόλωμα
PBMENU_EDIT_RADIATION_GUIDE_2,γύρω από επιλεγμένο σημείο
PBMENU_EDIT_REDEYE,Διόρθωση κόκκινων ματιών
PBMENU_EDIT_REDEYE_GUIDE,Αφαιρεί τα κόκκινα μάτια
PBMENU_EDIT_REDEYE_GUIDE_2,που προκαλεί το φλας
PBMENU_EDIT_RETRO2,Ρετρό
PBMENU_EDIT_RETRO2_GUIDE,Θολώνει και σκιάζει περιφέ-
PBMENU_EDIT_RETRO2_GUIDE_2,ρεια για νοσταλγικό εφέ
PBMENU_EDIT_SHARPFOUCS,Μάσκα κατάργ. ευκρίνειας
PBMENU_EDIT_SHARPFOUCS_GUIDE,Κάνει ευκρινή την εικόνα
PBMENU_EDIT_SHARPFOUCS_GUIDE_2,γύρω από επιλεγμένο σημείο
PBMENU_EDIT_SMILE,Χαμόγελα
PBMENU_EDIT_SMILE_GUIDE,Τροπ. προσώπων ανθρώπων
PBMENU_EDIT_SMILE_GUIDE_2,να φαίνεται ότι χαμογελούν
PBMENU_EDIT_SOFTFOUCS,Απαλή εστίαση
PBMENU_EDIT_SOFTFOUCS_GUIDE,Θολώνει την περιφέρεια
PBMENU_EDIT_SOFTFOUCS_GUIDE_2,γύρω από επιλεγμένο σημείο
PBMENU_EDIT_TRIMMING,Περικοπή
PBMENU_EDIT_TRIMMING_GUIDE,Κόβει εικόνες για αφαίρεση
PBMENU_EDIT_TRIMMING_GUIDE_2,ανεπιθύμητων τμημάτων
PBMENU_EVENTALL, Όλα σε συμβάν
PBMENU_EVENTALL_CLEAR,Αφ. όλων εικ. από συμβάν
PBMENU_EVENTALL_ENTRY,Προσθήκη όλων σε συμβάν
PBMENU_EVENTALL_SET,Ρύθμ. όλων εικ. σε συμβάν
PBMENU_EVENTLIST,Λίστα συμβάντων
PBMENU_EVENTLIST_GUIDE,Επιλογή συμβάντος
PBMENU_EVENTLIST_GUIDE_2,για προβολή
PBMENU_FAV,Αγαπημένα
PBMENU_FAV1,Αγαπημένα 1
PBMENU_FAV2,Αγαπημένα 2
PBMENU_FAV3,Αγαπημένα 3
PBMENU_FAV4,Αγαπημένα 4
PBMENU_FAV5,Αγαπημένα 5
PBMENU_FAV6,Αγαπημένα 6
PBMENU_FAVALL, Όλα στα Αγαπημένα
PBMENU_FAVALL_CLEAR,Αφ. όλων από Αγαπημένα
PBMENU_FAVALL_ENTRY,Προσθ. όλων σε Αγαπημένα
PBMENU_FAVALL_SET,Ορισμός όλων στην ομάδα
PBMENU_FAV_ALL_CLEAR_GUIDE,Αφαίρεση όλων εικόνων από
PBMENU_FAV_ALL_CLEAR_GUIDE_2,Αγαπημένα
PBMENU_FAV_CLEAR,Αφαίρεση Αγαπημένων
PBMENU_FAV_CLEAR_DATEALL_GUIDE,Αφαίρ. όλων εικ. στο εύρος
PBMENU_FAV_CLEAR_DATEALL_GUIDE_2,ημ/νίας από Αγαπημένα
PBMENU_FAV_CLEAR_EVENTALL_GUIDE,Αφαίρεση όλων εικόνων από
PBMENU_FAV_CLEAR_EVENTALL_GUIDE_2,συμβάν από τα Αγαπημένα
PBMENU_FAV_ENTRY,Προσθήκη σε Αγαπημένα
PBMENU_FAV_ENTRY_DATEALL_GUIDE,Προσθήκη όλων εικόνων στο
PBMENU_FAV_ENTRY_DATEALL_GUIDE_2,εύρος ημ/νίας σε Αγαπημένα
PBMENU_FAV_ENTRY_EVENTALL_GUIDE,Προσθήκη όλων εικόνων στο
PBMENU_FAV_ENTRY_EVENTALL_GUIDE_2,συμβάν αυτό στα Αγαπημένα
PBMENU_FAV_SELECT_GUIDE,Προσθήκη/Αφαίρεση επιλεγ.
PBMENU_FAV_SELECT_GUIDE_2,εικόνων σε/από Αγαπημένα
PBMENU_FAV_SET,Προσθ. /Αφαίρ. Αγαπημ.
PBMENU_FAV_SINGLE_GUIDE,Προσθ. /Αφαίρ. εικόνας
PBMENU_FAV_SINGLE_GUIDE_2,αυτής σε/από Αγαπημένα
PBMENU_FOLDERALL, Όλα σε αυτό το φάκελο
PBMENU_FOLDERALL_CLEAR,Αφαίρ. όλων από φάκ. αυτό
PBMENU_FOLDERALL_ENTRY,Προσθήκη όλων στο φάκελο
PBMENU_FOLDERALL_SET,Ρύθ. όλων στο φάκελο αυτό
PBMENU_FOLDERJUMP,Επιλογή φακέλου
PBMENU_FRAME,Καρέ
PBMENU_HDTV_GUIDE,Περικοπή εικόνας σε μέγεθος
PBMENU_HDTV_GUIDE_2,16:9 και αποθήκευση ως νέα
PBMENU_IMAGESAVE,Αποθήκευση ως εικόνα
PBMENU_MULTIPLEIMAGES,Πολλαπλές εικόνες
PBMENU_MULTIPLEPAGESAVE,Επιλ. σελίδων και αποθήκευση
PBMENU_MULTIRESIZE,Πολλαπλά νέα μεγέθη
PBMENU_PAGESAVE,Αποθήκευση αυτής της σελίδας
PBMENU_PAINT,Βαφή
PBMENU_PAINT_GUIDE,Προσθήκη βαφής, σφραγίδας
PBMENU_PAINT_GUIDE_2,ή πλαισίου στην εικόνα
PBMENU_PBFOLDER_GUIDE,Επιλογή φακέλου
PBMENU_PBFOLDER_GUIDE_2,για αναπαραγωγή
PBMENU_PRINT_ALL_GUIDE,Εκτύπωση όλων
PBMENU_PRINT_ALL_GUIDE_2,των εικόνων φακέλου
PBMENU_PRINT_DATEALL_GUIDE,Εκτύπωση όλων των εικόνων
PBMENU_PRINT_DATEALL_GUIDE_2,σε αυτό το εύρος ημ/νίας
PBMENU_PRINT_EVENTALL_GUIDE,Εκτύπωση όλων των εικόνων
PBMENU_PRINT_EVENTALL_GUIDE_2,στο συμβάν αυτό
PBMENU_PRINT_FAVALL_GUIDE,Εκτύπωση όλων των εικόνων
PBMENU_PRINT_FAVALL_GUIDE_2,στην ομάδα Αγαπημένων
PBMENU_PRINT_SELECT_GUIDE,Εκτύπωση πολλαπλά
PBMENU_PRINT_SELECT_GUIDE_2,επιλεγμένων εικόνων
PBMENU_PRINT_SINGLE_GUIDE,Εκτύπωση εικόνων
PBMENU_PRINT_SINGLE_GUIDE_2,
PBMENU_PROTECT,Προστασία
PBMENU_PROTECT_ALL_CLEAR_GUIDE,Απενεργοποίηση προστασίας
PBMENU_PROTECT_ALL_CLEAR_GUIDE_2,εικόνας για όλες εικ. φακέλου
PBMENU_PROTECT_ALL_SET_GUIDE,Ενεργοποίηση προστασίας
PBMENU_PROTECT_ALL_SET_GUIDE_2,εικόνας για όλες εικ. φακέλου
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE,Απενεργ. προστ. για όλες
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE_2,εικόνες στο εύρος ημ/νίας
PBMENU_PROTECT_DATEALL_SET_GUIDE,Ενεργ. προστ. για όλες
PBMENU_PROTECT_DATEALL_SET_GUIDE_2,εικόνες στο εύρος ημ/νίας
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE,Απενεργ. προστασίας για
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE_2,όλες τις εικ. στο συμβάν αυτό
PBMENU_PROTECT_EVENTALL_SET_GUIDE,Ενεργοπ. προστασίας για
PBMENU_PROTECT_EVENTALL_SET_GUIDE_2,όλες τις εικ. στο συμβάν αυτό
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE,Απενεργοποίηση προστασίας
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE_2,για όλες εικόνες στην ομάδα
PBMENU_PROTECT_FAVALL_SET_GUIDE,Ενεργοποίηση προστασίας
PBMENU_PROTECT_FAVALL_SET_GUIDE_2,για όλες εικόνες στην ομάδα
PBMENU_PROTECT_SELECT_GUIDE,Ναι/Όχι προστασίας εικόνας
PBMENU_PROTECT_SELECT_GUIDE_2,για πολλαπλά επιλεγμ εικόνες
PBMENU_PROTECT_SINGLE_GUIDE,Ναι/Όχι προστασίας εικόνας
PBMENU_PROTECT_SINGLE_GUIDE_2,
PBMENU_REFINE,Φίλτρο κατά πρόσωπα
PBMENU_REFINE_BABY,Νήπια
PBMENU_REFINE_BABY_GUIDE,Εύρεση και προβολή εικόνων
PBMENU_REFINE_BABY_GUIDE_2,με νήπια
