CAMMENU_0EV,0EV
GUIDE_RETRO_LIGHT,Velg lysstyrkeområdet
GUIDE_ROTATEIMG,Pek på bildet som skal roteres
GUIDE_SAVESIZE,Velg størrelsen som skal lagres
GUIDE_SELECTFACE,Velg et ansikt ved å peke
GUIDE_SELECTFAV,Velg Favoritter-mappe
GUIDE_SMILEDEMO_START,Velg smilikon for å starte
GUIDE_SMILESHUTTER_EXIT,Velg smilikon for å avslutte
GUIDE_STARTIMG,Pek på startbilde for lysbildevisn.
GUIDE_TOUCHFAV,Pek på Favoritter-mappe
GUIDE_TOUCHIMG,Pek på bildet
GUIDE_ZOOMIN_TOUCH,Pek på innzoomingspunktet
GUIDE_ZOOMIN_TOUCHED,Zoomer inn punktet du pekte på
HOME,HOME
HOME_CAM,Opptak
HOME_CAM_GUIDE2,Ta bilder eller ta opp film
HOME_CAM_GUIDE2_2,
HOME_COMMUNICATION,Kommunikasjon
HOME_ETC_BGMTOOL,Musikkverktøy
HOME_ETC_BGMTOOL_GUIDE2,Organisere musikk
HOME_ETC_BGMTOOL_GUIDE2_2,til lysbilder
HOME_ETC_PRINT_GUIDE2,Skrive ut bilder
HOME_ETC_PRINT_GUIDE2_2,
HOME_MEMORY,Administrer minne
HOME_MEMORY_GUIDE2,Organisere opptaksmedier
HOME_MEMORY_GUIDE2_2,
HOME_MEMORY_INTERNALMEMORYTOOL,Internt minneverktøy
HOME_MEMORY_MEMORYSTICKTOOL,Memory Stick-verktøy
HOME_MEMORY_MEMORYTOOL,Minneverktøy
HOME_NETWORK,Nettverk
HOME_NETWORK_GUIDE,Koble til nettverk
HOME_NETWORK_GUIDE_2,
HOME_PLAY,Vise bilder
HOME_PLAY1,Vise bilder 1
HOME_PLAY2,Vise bilder 2
HOME_PLAY_INDEX_GUIDE2,Vis flere bilder
HOME_PLAY_INDEX_GUIDE2_2,
HOME_PLAY_NORMAL_GUIDE2,Vis enkeltbilde
HOME_PLAY_NORMAL_GUIDE2_2,
HOME_PLAY_SLIDESHOW_GUIDE2,Auto-avspilling med
HOME_PLAY_SLIDESHOW_GUIDE2_2,musikk og effekter
HOME_PRINT,Utskrift
HOME_SCENESELECTION,Scenevalg
HOME_SCRAPBOOK,Utklippsbok
HOME_SCRAPBOOK_GUIDE,Opprett Utklippsbok
HOME_SCRAPBOOK_GUIDE_2,automatisk
HOME_SETTINGS,Innst.
HOME_SET_CAM,Opptaksinnstillinger
HOME_SET_CAM_GUIDE2,Justere opptaksinnstillinger
HOME_SET_CAM_GUIDE2_2,
HOME_SET_CLOCK,Klokkeinnstillinger
HOME_SET_CLOCK_GUIDE2,Justere dato og klokkeslett
HOME_SET_CLOCK_GUIDE2_2,
HOME_SET_LANGUAGE,Language Setting
HOME_SET_LANGUAGE_CHANGE_GUIDE,Change Language
HOME_SET_LANGUAGE_CHANGE_GUIDE_2,
HOME_SET_LANGUAGE_GUIDE2,Change Language
HOME_SET_LANGUAGE_GUIDE2_2,
HOME_SET_MAIN,Hovedinnstillinger
HOME_SET_MAIN_GUIDE2,Justere hovedinnstillinger
HOME_SET_MAIN_GUIDE2_2,
HOME_SLIDESHOW,Lysbildevisning
HOME_VIEW_DATE,Datovisning
HOME_VIEW_DATE_GUIDE2,Vis bilder etter
HOME_VIEW_DATE_GUIDE2_2,opptaksdato
HOME_VIEW_EVENT,Hendelsesvisning
HOME_VIEW_EVENT_GUIDE,Sorter bilder automatisk
HOME_VIEW_EVENT_GUIDE_2,i grupper for visning
HOME_VIEW_FAV,Favoritter
HOME_VIEW_FAV_GUIDE2,Vis bilder i Favoritter
HOME_VIEW_FAV_GUIDE2_2,
HOME_VIEW_FOLDER,Mappevisning
HOME_VIEW_FOLDER_GUIDE2,Vis bilder i DCF-mappe
HOME_VIEW_FOLDER_GUIDE2_2,
KEY_FLASH_AUTO_GUIDE,Autoblits
KEY_FLASH_AUTO_GUIDE_2,Automatisk blits
KEY_FLASH_OFF,Blits av
KEY_FLASH_OFF_GUIDE,Blits av
KEY_FLASH_OFF_GUIDE_2,Ingen blits
KEY_FLASH_ON,Blits på
KEY_FLASH_ON_GUIDE,Blits på
KEY_FLASH_ON_GUIDE_2,Bruk alltid blits
KEY_FLASH_SYNCHRO_GUIDE,Hold motiv og fjerne
KEY_FLASH_SYNCHRO_GUIDE_2,bakgrunner lyse
KEY_MACRO_AUTO_GUIDE,Autofokus fra næropptak
KEY_MACRO_AUTO_GUIDE_2,til uendelig
KEY_MACRO_NEAR,Makro på
KEY_MACRO_NEAR_GUIDE,Fokuser med prioritet på
KEY_MACRO_NEAR_GUIDE_2,svært nære gjenstander
KEY_MAGNIFY_ON,Nærfokus aktivert
KEY_MAGNIFY_ON_GUIDE,Nærfokus aktivert
KEY_MAGNIFY_ON_GUIDE_2,For ekstreme nærbilder
KEY_SELFTIMER_10_GUIDE,Ta bildet 10 sekunder etter at
KEY_SELFTIMER_10_GUIDE_2,lukkerknappen er trykket
KEY_SELFTIMER_2_GUIDE,Ta bildet 2 sekunder etter at
KEY_SELFTIMER_2_GUIDE_2,lukkerknappen er trykket
KEY_SELFTIMER_OFF_GUIDE,Selvutløser av
KEY_SELFTIMER_OFF_GUIDE_2,
MSG_ACCESSING,Tilgang…
MSG_AVI_MAKING,Oppretter ny bilde-
MSG_CAPTURING,Tar bilde…
MSG_CLOSEEYE_DETECT,Lukkede øyne registrert
MSG_CONFIRM_UPDATE,Velg OK for å oppdatere
MSG_CONFIRM_UPDATE_2,
MSG_CONNECTING,Kobler til…
MSG_CONNECTING_MASSSTORAGE,Kobler til Mass Storage…
MSG_CONNECTING_MASSSTORAGE_2,
MSG_CONNECTING_NETWORK,Kobler til nettverk…
MSG_CONNECTING_PICTBRIDGE,Kobler til PictBridge-enhet…
MSG_CONNECTING_PICTBRIDGE_2,
MSG_CONNECTING_PTPMTP,Kobler til
MSG_CONNECTING_PTPMTP_2,PTP/MTP…
MSG_CONNECT_PC,Koble til PC
MSG_CONNECT_PC_2,
MSG_CONNECT_PICTBRIDGE,Koble til PictBridge-enhet
MSG_CONNECT_PICTBRIDGE_2,
MSG_COPY,Alle data i internminnet
MSG_COPYING,Kopierer…
MSG_COPYING_2,
MSG_COPY_2,vil bli kopiert
MSG_CREATING_RECFOLDER,Oppretter REC-mappe
MSG_CURRENTVERSION,Aktuell versjon
MSG_ENTRY_OVER,Det maksimale antallet
MSG_ENTRY_OVER_2,bilder er overskredet
MSG_EXITTING_NETWORK,Lukker nettverk…
MSG_FORMATTING_BGM,Formaterer Musikk…
MSG_FORMATTING_BGM_2,
MSG_FORMATTING_INTERNALMEMORY,Formaterer internminnet…
MSG_FORMATTING_INTERNALMEMORY_2,
MSG_FORMATTING_MS,Formaterer Memory Stick…
MSG_FORMATTING_MS_2,
MSG_FORMAT_BGM,Alle musikkfiler vil bli slettet
MSG_FORMAT_BGM_2,
MSG_FORMAT_INTERNALMEMORY,Alle data i internminnet vil bli
MSG_FORMAT_INTERNALMEMORY_2,slettet
MSG_FORMAT_MS,Alle data i Memory Stick vil
MSG_FORMAT_MS_2,bli slettet
MSG_FORWARDING,Overfører data. . .
MSG_HOUSING,Operasjonen er endret
MSG_INITIALIZE_ALLSETTINGS,Initialisere alle innst.
MSG_INITIALIZE_ALLSETTINGS_2,
MSG_NEWVERSION,Ny versjon
MSG_NOTTURNOFF,Ikke slå av
MSG_PASSLOCK_PASS_CANCEL,Passordinnstilling er blitt
MSG_PASSLOCK_PASS_CANCEL_2,avbrutt
MSG_PASSLOCK_PASS_RESET,Passord er blitt tilbakestilt
MSG_PASSLOCK_PASS_RESET_2,
MSG_PASSLOCK_PASS_RESET_MODE,Passordtilbakestillingsmodus
MSG_PASSLOCK_PASS_RESET_MODE_2,
MSG_PASSLOCK_PASS_SET,Passord er blitt innstilt
MSG_PASSLOCK_PASS_SET_2,
MSG_PRINTING,Skriver ut…
MSG_PROCESSING,Behandler…
MSG_RECORDING,Spiller inn…
MSG_RECORD_MS,Tar opp til Memory Stick
MSG_RECOVER,Gjenopprette data
MSG_RECOVERINGFILE,Gjenoppretter bildeadministrasj-
MSG_RECOVERINGFILE_2,onsfil…
MSG_RECOVER_2,
MSG_SEE_SOFTWAREUPDATE_INST,Se "Programvareoppdat-
MSG_SEE_SOFTWAREUPDATE_INST_2,eringsinstruksjoner"
MSG_SMILEDEMO_GUIDE,Smilet fanges opp automatisk
MSG_SMILEDEMO_PROCESSING,Demonstrasjon av smilutløseren
MSG_SMILESHUTTER_PROCESSING,Registrerer smil
MSG_SMILE_END1,Antall fotografier
MSG_SOFTWAREUPDATE,Programvareoppdat
MSG_SOFTWAREUPDATE_2,
MSG_STARTING_NETWORK,Starter nettverk…
MSG_START_BROWSER,Starter nettleser…
MSG_TOUCH_X_CENTER,Pek på sentrum av "×"-merket
MSG_TVOUT,TV-utmating pågår…
MSG_USBMENU,Slå på [MENU]
PASSLOCK_PASS_CLEAR,Angi tilbakestillingskode
PASSLOCK_PASS_INPUT,Angi passord
PASSLOCK_PASS_REINPUT,Angi passord igjen
PASSLOCK_PASS_SET,Still inn passord
PBMENU_ALBUM_GUIDE,Tilbake til album
PBMENU_ALBUM_GUIDE_2,
PBMENU_BACKGROUND,Bakgrunn
PBMENU_BLOG_GUIDE,Reduser bildestørrelsen og
PBMENU_BLOG_GUIDE_2,lagre som nytt bilde
PBMENU_DATEALL,Alle bilder i datoområdet
PBMENU_DATEALL_CLEAR,Fjern alle i datoområdet
PBMENU_DATEALL_ENTRY,Legg til alle i datoområdet
PBMENU_DATEALL_SET,Still inn alle i datoområdet
PBMENU_DATELIST,Datoliste
PBMENU_DATELIST_GUIDE,Velg en dato å vise
PBMENU_DATELIST_GUIDE_2,
PBMENU_DELETE,Slett
PBMENU_DELETE_ALL_GUIDE,Slett alle bildene
PBMENU_DELETE_ALL_GUIDE_2,i denne mappen
PBMENU_DELETE_DATEALL_GUIDE,Slett alle bilder
PBMENU_DELETE_DATEALL_GUIDE_2,i dette datoområdet
PBMENU_DELETE_EVENTALL_GUIDE,Slett alle bilder i
PBMENU_DELETE_EVENTALL_GUIDE_2,denne hendelsen
PBMENU_DELETE_SELECT_GUIDE,Slette flere valgte bilder
PBMENU_DELETE_SELECT_GUIDE_2,
PBMENU_DELETE_SINGLE_GUIDE,Slette bildet
PBMENU_DELETE_SINGLE_GUIDE_2,
PBMENU_DPOF,DPOF
PBMENU_DPOF_ALL_CLEAR_GUIDE,Slett utskriftsbestill. -merker
PBMENU_DPOF_ALL_CLEAR_GUIDE_2,for alle bilder i mappen
PBMENU_DPOF_ALL_SET_GUIDE,Legg til utskriftsbest. merker
PBMENU_DPOF_ALL_SET_GUIDE_2,for alle bilder i mappen
PBMENU_DPOF_DATEALL_CLEAR_GUIDE,Slett utskriftsbest. -merker
PBMENU_DPOF_DATEALL_CLEAR_GUIDE_2,fra alle bilder i datoområdet
PBMENU_DPOF_DATEALL_SET_GUIDE,Legg til utskr. best. merker
PBMENU_DPOF_DATEALL_SET_GUIDE_2,på alle bilder i datoområdet
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE,Slett utskriftsbest. merker på
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE_2,alle bilder i denne hendelsen
PBMENU_DPOF_EVENTALL_SET_GUIDE,Legg til utskr. best. merker
PBMENU_DPOF_EVENTALL_SET_GUIDE_2,på alle bilder i hendelsen
PBMENU_DPOF_FAVALL_CLEAR_GUIDE,Slett utskriftsbest. -merker
PBMENU_DPOF_FAVALL_CLEAR_GUIDE_2,fra alle bilder i gruppen
PBMENU_DPOF_FAVALL_SET_GUIDE,Legg til utskr. best. merker
PBMENU_DPOF_FAVALL_SET_GUIDE_2,på alle bilder i gruppen
PBMENU_DPOF_SELECT_GUIDE,Slå på/av utskr. best. merker
PBMENU_DPOF_SELECT_GUIDE_2,på flere valgte bilder
PBMENU_DPOF_SINGLE_GUIDE,Slå på/av utskr. best. merker
PBMENU_DPOF_SINGLE_GUIDE_2,på det valgte bildet
PBMENU_EDIT,Retusjere
PBMENU_EDIT_BLOG_EMAIL,Blogg / E-postvedlegg
PBMENU_EDIT_BW,Delvis farge
PBMENU_EDIT_BW_GUIDE,Omgi et valgt punkt
PBMENU_EDIT_BW_GUIDE_2,med sort/hvitt
PBMENU_EDIT_CROSS,Kryssfilter
PBMENU_EDIT_CROSS_GUIDE,Legg til en stjerneglanseffekt
PBMENU_EDIT_CROSS_GUIDE_2,i lyse punkter i bildet
PBMENU_EDIT_FISHEYE,Fiskeøyeobjektiv
PBMENU_EDIT_FISHEYE_GUIDE,Legg til en fiskeøye-effekt
PBMENU_EDIT_FISHEYE_GUIDE_2,rundt et valgt punkt
PBMENU_EDIT_HDTV,HDTV
PBMENU_EDIT_RADIATION,Uskarp stråleeffekt
PBMENU_EDIT_RADIATION_GUIDE,Legg på uskarp utstråling fra
PBMENU_EDIT_RADIATION_GUIDE_2,et valgt punkt på bildet
PBMENU_EDIT_REDEYE,Rødøyekorreksjon
PBMENU_EDIT_REDEYE_GUIDE,Fjerner røde øyne
PBMENU_EDIT_REDEYE_GUIDE_2,forårsaket av blits
PBMENU_EDIT_RETRO2,Retro
PBMENU_EDIT_RETRO2_GUIDE,Gjør periferi uskarp/mørkere
PBMENU_EDIT_RETRO2_GUIDE_2,for å oppnå nostalgisk effekt
PBMENU_EDIT_SHARPFOUCS,Uskarp maskering
PBMENU_EDIT_SHARPFOUCS_GUIDE,Gjør bildet skarpere rundt
PBMENU_EDIT_SHARPFOUCS_GUIDE_2,et valgt punkt
PBMENU_EDIT_SMILE,Smil
PBMENU_EDIT_SMILE_GUIDE,Endre ansikter så de ser
PBMENU_EDIT_SMILE_GUIDE_2,ut som om de smiler
PBMENU_EDIT_SOFTFOUCS,Mykt fokus
PBMENU_EDIT_SOFTFOUCS_GUIDE,Gjør omkretsen om et
PBMENU_EDIT_SOFTFOUCS_GUIDE_2,valgt punkt uklar
PBMENU_EDIT_TRIMMING,Trimme
PBMENU_EDIT_TRIMMING_GUIDE,Beskjær bilder for å fjerne
PBMENU_EDIT_TRIMMING_GUIDE_2,uønskede deler
PBMENU_EVENTALL,Alle i hendelsen
PBMENU_EVENTALL_CLEAR,Fjern alle bilder i hendelsen
PBMENU_EVENTALL_ENTRY,Legg til Alle i hendelsen
PBMENU_EVENTALL_SET,Still inn alle i hendelsen
PBMENU_EVENTLIST,Hendelsesliste
PBMENU_EVENTLIST_GUIDE,Velg en hendelse å vise
PBMENU_EVENTLIST_GUIDE_2,
PBMENU_FAV,Favoritter
PBMENU_FAV1,Favoritter 1
PBMENU_FAV2,Favoritter 2
PBMENU_FAV3,Favoritter 3
PBMENU_FAV4,Favoritter 4
PBMENU_FAV5,Favoritter 5
PBMENU_FAV6,Favoritter 6
PBMENU_FAVALL,Alle i Favoritter
PBMENU_FAVALL_CLEAR,Fjern alle i Favoritter
PBMENU_FAVALL_ENTRY,Legg til Alle i Favoritter
PBMENU_FAVALL_SET,Still inn Alle i denne gruppe
PBMENU_FAV_ALL_CLEAR_GUIDE,Fjern alle bilder fra
PBMENU_FAV_ALL_CLEAR_GUIDE_2,Favoritter
PBMENU_FAV_CLEAR,Fjerne Favoritter
PBMENU_FAV_CLEAR_DATEALL_GUIDE,Fjern alle bilder i dette
PBMENU_FAV_CLEAR_DATEALL_GUIDE_2,datoområdet fra Favoritter
PBMENU_FAV_CLEAR_EVENTALL_GUIDE,Fjern alle bilder i denne
PBMENU_FAV_CLEAR_EVENTALL_GUIDE_2,hendelsen fra Favoritter
PBMENU_FAV_ENTRY,Legg til i Favoritter
PBMENU_FAV_ENTRY_DATEALL_GUIDE,Legg til alle bilder i dette
PBMENU_FAV_ENTRY_DATEALL_GUIDE_2,datoområdet i Favoritter
PBMENU_FAV_ENTRY_EVENTALL_GUIDE,Legg til alle bilder i denne
PBMENU_FAV_ENTRY_EVENTALL_GUIDE_2,hendelsen i Favoritter
PBMENU_FAV_SELECT_GUIDE,Legge til/fjerne de valgte
PBMENU_FAV_SELECT_GUIDE_2,bildene i/fra Favoritter
PBMENU_FAV_SET,Legge til/fjerne Favoritter
PBMENU_FAV_SINGLE_GUIDE,Legge til/fjerne dette bildet
PBMENU_FAV_SINGLE_GUIDE_2,i/fra Favoritter
PBMENU_FOLDERALL,Alt i denne mappen
PBMENU_FOLDERALL_CLEAR,Slett Alle i denne mappen
PBMENU_FOLDERALL_ENTRY,Legg alle i mappe
PBMENU_FOLDERALL_SET,Still inn Alle i denne mappen
PBMENU_FOLDERJUMP,Velg mappe
PBMENU_FRAME,Ramme
PBMENU_HDTV_GUIDE,Beskjær bildet til format 16:9
PBMENU_HDTV_GUIDE_2,og lagre som nytt bilde
PBMENU_IMAGESAVE,Lagre som et bilde
PBMENU_MULTIPLEIMAGES,Flere bilder
PBMENU_MULTIPLEPAGESAVE,Velg sider og lagre
PBMENU_MULTIRESIZE,Div. størrelser for endring
PBMENU_PAGESAVE,Lagre denne siden
PBMENU_PAINT,Male
PBMENU_PAINT_GUIDE,Legg til tegning, stempler
PBMENU_PAINT_GUIDE_2,eller ramme i bildet
PBMENU_PBFOLDER_GUIDE,Velg en mappe for avspilling
PBMENU_PBFOLDER_GUIDE_2,
PBMENU_PRINT_ALL_GUIDE,Skriv ut alle bilder i mappen
PBMENU_PRINT_ALL_GUIDE_2,
PBMENU_PRINT_DATEALL_GUIDE,Skriv ut alle bilder
PBMENU_PRINT_DATEALL_GUIDE_2,i dette datoområdet
PBMENU_PRINT_EVENTALL_GUIDE,Skriv ut alle bilder
PBMENU_PRINT_EVENTALL_GUIDE_2,i denne hendelsen
PBMENU_PRINT_FAVALL_GUIDE,Skriv ut alle bilder
PBMENU_PRINT_FAVALL_GUIDE_2,i denne Favoritter-gruppen
PBMENU_PRINT_SELECT_GUIDE,Skriv ut flere valgte
PBMENU_PRINT_SELECT_GUIDE_2,bilder
PBMENU_PRINT_SINGLE_GUIDE,Skriv ut bilder
PBMENU_PRINT_SINGLE_GUIDE_2,
PBMENU_PROTECT,Beskytt
PBMENU_PROTECT_ALL_CLEAR_GUIDE,Slå av bildebeskyttelse for
PBMENU_PROTECT_ALL_CLEAR_GUIDE_2,alle bilder i mappen
PBMENU_PROTECT_ALL_SET_GUIDE,Slå på bildebeskyttelse for
PBMENU_PROTECT_ALL_SET_GUIDE_2,alle bilder i mappen
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE,Slå av beskyttelse for alle
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE_2,bilder i dette datoområdet
PBMENU_PROTECT_DATEALL_SET_GUIDE,Slå på beskyttelse for alle
PBMENU_PROTECT_DATEALL_SET_GUIDE_2,bilder i dette datoområdet
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE,Slå av beskyttelse for
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE_2,alle bilder i denne hendelsen
PBMENU_PROTECT_EVENTALL_SET_GUIDE,Slå på beskyttelse for
PBMENU_PROTECT_EVENTALL_SET_GUIDE_2,alle bilder i denne hendelsen
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE,Slå av beskyttelse for alle
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE_2,bilder i denne gruppen
PBMENU_PROTECT_FAVALL_SET_GUIDE,Slå på beskyttelse for alle
PBMENU_PROTECT_FAVALL_SET_GUIDE_2,bilder i denne gruppen
PBMENU_PROTECT_SELECT_GUIDE,Slå på/av bildebeskyttelse
PBMENU_PROTECT_SELECT_GUIDE_2,for flere valgte bilder
PBMENU_PROTECT_SINGLE_GUIDE,Slå på/av bildebeskyttelse
PBMENU_PROTECT_SINGLE_GUIDE_2,
PBMENU_REFINE,Filtrer etter ansikt
PBMENU_REFINE_BABY,Babyer
PBMENU_REFINE_BABY_GUIDE,Finn og vis
PBMENU_REFINE_BABY_GUIDE_2,babybilder
PBMENU_REFINE_CHILD,Barn
PBMENU_REFINE_CHILD_GUIDE,Finn og vis bilder
PBMENU_REFINE_CHILD_GUIDE_2,med barneansikter
PBMENU_REFINE_CLEAR_GUIDE,Vis alle bilder
PBMENU_REFINE_CLEAR_GUIDE_2,
PBMENU_REFINE_FACE,Alle mennesker
PBMENU_REFINE_FACE_GUIDE,Finn og vis bilder
PBMENU_REFINE_FACE_GUIDE_2,med ansikter
PBMENU_REFINE_SMILE,Smil
PBMENU_REFINE_SMILE_GUIDE,Finn og vis bilder med smil
PBMENU_REFINE_SMILE_GUIDE_2,
PBMENU_ROTATE,Rotere
PBMENU_ROTATE_GUIDE,Roter bilder
PBMENU_ROTATE_GUIDE_2,
PBMENU_SCRAPBOOKALLSAVE,Lagre alle sider i Utklippsbok
PBMENU_SCRAPBOOKALL_GUIDE,Lagre alle Utklippsboksider
PBMENU_SCRAPBOOKALL_GUIDE_2,som bilder
PBMENU_SHARE_CLEAR,Fjerne Delemerke
PBMENU_SHARE_CLEAR_DATEALL_GUIDE,Fjern alle bilder i dette
PBMENU_SHARE_CLEAR_DATEALL_GUIDE_2,datointervallet fra Delemerke
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE,Fjern alle bilder i denne
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE_2,hendelsen fra Delemerke
PBMENU_SHARE_CLEAR_FAVALL_GUIDE,Fjern alle bilder i denne
PBMENU_SHARE_CLEAR_FAVALL_GUIDE_2,gruppen fra Delemerke
PBMENU_SHARE_ENTRY,Legg til i Delemerke
PBMENU_SHARE_ENTRY_DATEALL_GUIDE,Legg til alle bilder i dette
PBMENU_SHARE_ENTRY_DATEALL_GUIDE_2,datointervallet til Delemerke
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE,Legg til alle bilder i denne
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE_2,hendelsen til Delemerke
PBMENU_SHARE_ENTRY_FAVALL_GUIDE,Legg til alle bilder i denne
PBMENU_SHARE_ENTRY_FAVALL_GUIDE_2,gruppen til Delemerke
PBMENU_SHARE_SELECT_GUIDE,Legge til/fjerne de valgte
PBMENU_SHARE_SELECT_GUIDE_2,bildene i/fra Delemerke
PBMENU_SHARE_SET,Legge til/fjerne Delemerke
PBMENU_SHARE_SINGLE_GUIDE,Legge til/fjerne dette bildet
PBMENU_SHARE_SINGLE_GUIDE_2,i/fra Delemerke
PBMENU_SLIDESHOW_GUIDE,Automatisk avspilling med
PBMENU_SLIDESHOW_GUIDE_2,musikk og effekter
PBMENU_THISIMAGE,Dette bildet
PBMENU_THISPAGE_GUIDE,Lagre dette Utklippsbok-
PBMENU_THISPAGE_GUIDE_2,sidebildet
PBMENU_VIEWSELECT,Visningsmodus
PBMENU_VOLUMESETTINGS,Voluminnstillinger
PBMENU_VOLUME_GUIDE,Justerer volumet ved av-
PBMENU_VOLUME_GUIDE_2,spilling av lysbildevisn. /film
PBMENU_WIDEZOOM,Vid zoomevisning
PBMENU_WSCREEN_GUIDE,Beskjær bildet til størrelsen
PBMENU_WSCREEN_GUIDE_2,16:9 og vis
PRINTMENU_10X15CM,10x15 cm
PRINTMENU_1PICBORDER,1/side m. kant
PRINTMENU_1PICNOBORDER,1/side u. kant
PRINTMENU_2L,13x18 cm
PRINTMENU_2PICS,2 bilder/side
PRINTMENU_3PICS,3 bilder/side
PRINTMENU_4PICS,4 bilder/side
PRINTMENU_4X6,4x6"
PRINTMENU_8PICS,8 bilder/side
PRINTMENU_A3,A3
PRINTMENU_A3PLUS,A3+
PRINTMENU_A4,A4
PRINTMENU_A6,A6
PRINTMENU_DATE,Dato
PRINTMENU_DATE_A,Dato
PRINTMENU_DAYANDTIME,Dag og tid
PRINTMENU_HAGAKI,Hagaki
PRINTMENU_HDTV,Vid størrelse
PRINTMENU_INDEX,Indeks
PRINTMENU_INDEXPRINT,Indeksutskrift
PRINTMENU_L,9x13 cm
PRINTMENU_LETTER,Letter
PRINTMENU_PICTUREINPAPER,Layout
PRINTMENU_QUANTITY,Antall
PRINTMENU_SIZE,Størrelse
SAVE,Lagre
SETUP_AFILLUMINATOR,AF-lys
SETUP_AFILLUMINATOR_GUIDE2,Fyllblits for fokusering i svakt lys
SETUP_AFILLUMINATOR_GUIDE2_2,
SETUP_AFMODE,AF-modus
SETUP_AFMODE_GUIDE2,Autofokusinnstillinger
SETUP_AFMODE_GUIDE2_2,
SETUP_AUTOREVIEW,Autovisning
SETUP_AUTOREVIEW_GUIDE2,Se bilder 2 sek. etter opptak
SETUP_AUTOREVIEW_GUIDE2_2,
SETUP_BEEP,Pip
SETUP_BEEP_GUIDE2,Pip-innstillinger
SETUP_BEEP_GUIDE2_2,
SETUP_BGMTOOL_DOWNLOAD_GUIDE2,Endre musikk til lysbilder
SETUP_BGMTOOL_DOWNLOAD_GUIDE2_2,
SETUP_BGMTOOL_FORMAT_GUIDE2,Slette all lysbildemusikk
SETUP_BGMTOOL_FORMAT_GUIDE2_2,
SETUP_BGM_DOWNLOAD,Last ned musikk
SETUP_BGM_FORMAT,Formater musikk
SETUP_CALIBRATION,Kalibrering
SETUP_CAM1,Opptaksinnstillinger 1
SETUP_CAM2,Opptaksinnstillinger 2
SETUP_CHANGERECFOLDER,Endre REC-mappe
SETUP_CLOCK_GUIDE2,Justere dato og klokkeslett
SETUP_CLOCK_GUIDE2_2,
SETUP_COMPONENT,COMPONENT
SETUP_COMPONENT_D1,SD
SETUP_COMPONENT_D3,HD(1080i)
SETUP_COMPONENT_GUIDE2,Komponentutgangsinnstillinger
SETUP_COMPONENT_GUIDE2_2,
SETUP_CONTROLGUIDE,Funksjonslinje
SETUP_CONTROLGUIDE_GUIDE,Funksjonslinjeinnstillinger
SETUP_CONVERSION_GUIDE2,Velg en konverteringslinse
SETUP_CONVERSION_GUIDE2_2,
SETUP_COPY,Kopier
SETUP_CREATERECFOLDER,Ny REC-mappe
SETUP_DEMOMODE,Demomodus
SETUP_DEMOMODE_GUIDE,Still inn på På for demomodus
SETUP_DEMOMODE_GUIDE_2,
SETUP_DIGITALZOOM,Digital zoom
SETUP_DIGITALZOOM_PRECISION,Nøyaktig
SETUP_DIGITALZOOM_SMART,Smart
SETUP_DIRECTIONJUDGE,Auto-orient.
SETUP_DIRECTIONJUDGE_GUIDE2,Bestem kameraorientering og
SETUP_DIRECTIONJUDGE_GUIDE2_2,lagre
SETUP_DISP,Skjermoppsett
SETUP_DISP_09,9
SETUP_DISP_12,12
SETUP_DISP_16,16
SETUP_DISP_20,20
SETUP_DISP_BRIGHT,Lyst
SETUP_DISP_BRIGHTNESS,LCD-lysstyrke
SETUP_DISP_BRIGHTNESSSET,Lysstyrke
SETUP_DISP_HISTOGRAMSET,Histogram
SETUP_DISP_IMAGEONLY,Kun bilde
SETUP_DISP_INDEX,Bildeindeksoppsett
SETUP_DISP_MSG_GRAPH_OFF,Ingen graf vises
SETUP_DISP_MSG_GRAPH_ON,Viser bildelysstyrke som graf
SETUP_DISP_MSG_ICON,Viser bare kontrollknappene
SETUP_DISP_MSG_IMAGE,Viser bare bildet
SETUP_DISP_MSG_INFO,Viser kontrollknappene og info
SETUP_DISP_MSG_LIGHT_BRIGHT,Stiller inn skjermen på større lysstyrke
SETUP_DISP_MSG_LIGHT_NORMAL,Stiller inn skjerm på normal lysstyrke
SETUP_DISP_MSG_THUMBNAIL_09,Indeksvisning med 9 bilder
SETUP_DISP_MSG_THUMBNAIL_12,Indeksvisning med 12 bilder
SETUP_DISP_MSG_THUMBNAIL_16,Indeksvisning med 16 bilder
SETUP_DISP_MSG_THUMBNAIL_20,Indeksvisning med 20 bilder
SETUP_DISP_MSG_WIDEZOOMSET_OFF,Vis bilder med opprinnelig bildeforhold
SETUP_DISP_MSG_WIDEZOOMSET_ON,Vis bilder i fullskjermmodus
SETUP_DISP_OFF,Av
SETUP_DISP_ON,På
SETUP_DISP_OPT,Antall bilder
