CAMMENU_0EV,0EV
SETUP_DISP_MSG_ICON,Visualizza solo tasti operativi
SETUP_DISP_MSG_IMAGE,Visualizza solo l'immagine
SETUP_DISP_MSG_INFO,Visualizza tasti operativi e informaz.
SETUP_DISP_MSG_LIGHT_BRIGHT,Imposta schermo su luminosità super.
SETUP_DISP_MSG_LIGHT_NORMAL,Imposta schermo su luminosità norm.
SETUP_DISP_MSG_THUMBNAIL_09,Visualizzaz. indice di 9 immagini
SETUP_DISP_MSG_THUMBNAIL_12,Visualizzaz. indice di 12 immagini
SETUP_DISP_MSG_THUMBNAIL_16,Visualizzaz. indice di 16 immagini
SETUP_DISP_MSG_THUMBNAIL_20,Visualizzaz. indice di 20 immagini
SETUP_DISP_MSG_WIDEZOOMSET_OFF,Visualizza imm. in rapp. asp. originale
SETUP_DISP_MSG_WIDEZOOMSET_ON,Visualizza immagini a schermo intero
SETUP_DISP_OFF,Spento
SETUP_DISP_ON,Acceso
SETUP_DISP_OPT,Numero di immagini
SETUP_DISP_PLAY,Impost. display schermo riproduz.
SETUP_DISP_SHOOT,Impost. display schermo ripresa
SETUP_DISP_WIDEZOOMSET,Zoom ampio
SETUP_EXPANDEDFOUCS_GUIDE2,Ingrandisci centro durante mes.
SETUP_EXPANDEDFOUCS_GUIDE2_2,f. man.
SETUP_EZOOM_GUIDE2,Impostazioni per zoom digitale
SETUP_EZOOM_GUIDE2_2,
SETUP_FLASHSYNCHRO_GUIDE2,Seleziona la sincronizzazione
SETUP_FLASHSYNCHRO_GUIDE2_2,del flash
SETUP_FORMAT,Formatta
SETUP_FUNCTIONGUIDE,Guida funz.
SETUP_FUNCTIONGUIDE_GUIDE2,Impostazioni di guida delle
SETUP_FUNCTIONGUIDE_GUIDE2_2,funzioni
SETUP_GRIDLINE,Linea griglia
SETUP_GRIDLINE_GUIDE2,Direttive per comporre le riprese
SETUP_GRIDLINE_GUIDE2_2,
SETUP_HOUSING,Custodia
SETUP_INITIALIZE,Inizializza
SETUP_INITIALIZE_GUIDE2,Ripristina impostazioni
SETUP_INITIALIZE_GUIDE2_2,predefinite
SETUP_INTERNALMEMORY_FORMAT_GUIDE2,Formatta la memoria interna
SETUP_INTERNALMEMORY_FORMAT_GUIDE2_2,
SETUP_LANG,ITALIANO
SETUP_LANG_5WAY,ITALIANO
SETUP_LCD_RESPOINT_GUIDE2,Regola posiz. di risposta al tocco
SETUP_LCD_RESPOINT_GUIDE2_2,LCD
SETUP_LUNSET,Impostazioni LUN
SETUP_LUNSET_GUIDE,Seleziona supporto da collegare
SETUP_LUNSET_GUIDE_2,a Mass Storage
SETUP_LUNSET_MULTI,Multiplo
SETUP_LUNSET_SINGLE,Singolo
SETUP_MAIN1,Impostazioni principali 1
SETUP_MAIN2,Impostazioni principali 2
SETUP_MAIN3,Impostazioni principali 3
SETUP_MARINEPACK_GUIDE2,Imposta su ON con custodia
SETUP_MARINEPACK_GUIDE2_2,
SETUP_MASSSTORAGE,Mass Storage
SETUP_MONITOR,Monitor
SETUP_MS_COPY_CHANGE_GUIDE2,Copia tutte le imm. da memoria
SETUP_MS_COPY_CHANGE_GUIDE2_2,interna
SETUP_MS_FOLDER_CHANGE_GUIDE2,Cambia cartella per imm.
SETUP_MS_FOLDER_CHANGE_GUIDE2_2,registrazione
SETUP_MS_FOLDER_CREATE_GUIDE2,Crea una cartella nuova
SETUP_MS_FOLDER_CREATE_GUIDE2_2,
SETUP_MS_FORMAT_GUIDE2,Formatta il Memory Stick
SETUP_MS_FORMAT_GUIDE2_2,
SETUP_NTSC,NTSC
SETUP_PAL,PAL
SETUP_PASSLOCK,Blocco password
SETUP_PASSLOCK_GUIDE,Imposta password per bloccare
SETUP_PASSLOCK_GUIDE_2,imm.
SETUP_PICTBRIDGE,PictBridge
SETUP_PTPMTP,PTP/MTP
SETUP_SHUTTER,Scatto
SETUP_SINGLE,Singola
SETUP_SMILEDEMO,Modo demo sorriso
SETUP_SMILEDEMO_GUIDE2,Attiva modo dimostraz. dell'Ott.
SETUP_SMILEDEMO_GUIDE2_2,sorriso
SETUP_TVTYPE,IMMAGINE TV
SETUP_TVTYPE_GUIDE2,Per selezione del tipo di
SETUP_TVTYPE_GUIDE2_2,televisore
SETUP_UPDATE,Aggiornam.
SETUP_USBCONNECT,Collegam. USB
SETUP_USBCONNECT_GUIDE2,Modo uscita con collegamento
SETUP_USBCONNECT_GUIDE2_2,USB
SETUP_VERSION,Versione
SETUP_VERSION_GUIDE2,Controlla versione e aggiorn.
SETUP_VERSION_GUIDE2_2,firmware
SETUP_VIDEOOUT,Uscita video
SETUP_VIDEOOUT_GUIDE2,Uscita con collegamento ad app.
SETUP_VIDEOOUT_GUIDE2_2,video
SSMENU_10SEC,10 sec
SSMENU_1SEC,1 sec
SSMENU_3SEC,3 sec
SSMENU_5SEC,5 sec
SSMENU_ACTIVE,Attivo
SSMENU_ALL,Tutto
SSMENU_BASIC,Di base
SSMENU_DETAIL,Altre impost.
SSMENU_EFFECTS,Effetti
SSMENU_FACE_BASIC,Viso 1: Di base
SSMENU_FACE_NOSTALGIC,Viso 2: Nostalgico
SSMENU_FACE_STYLISH,Viso 3: Elegante
SSMENU_IMAGE,Immagine
SSMENU_INFOLDER,Cartella
SSMENU_INTERVAL,Interv.
SSMENU_MUSIC,Musica
SSMENU_MUSIC1,Music1
SSMENU_MUSIC2,Music2
SSMENU_MUSIC3,Music3
SSMENU_MUSIC4,Music4
SSMENU_MUSIC5,Music5
SSMENU_MUSIC6,Music6
SSMENU_MUSIC7,Music7
SSMENU_MUSIC8,Music8
SSMENU_NORMAL_A,Normale
SSMENU_NOSTALGIC,Nostalgico
SSMENU_REFINE,Filtro per visi
SSMENU_REPEAT,Ripeti
SSMENU_SIMPLE,Sempl.
SSMENU_STYLISH,Elegante
SSMENU_THIS_DATE,Questa data
SSMENU_THIS_EVENT,Questo evento
